A0A023PMT2	GO:0044179	0.682
A0A023PMT2	GO:0050829	0.894
A0A023PMT2	GO:0050830	0.885
A0A023PMT2	GO:0050832	0.430
A0A059U8Y9	GO:0002776	0.389
A0A059U8Y9	GO:0007218	0.380
A0A059U8Y9	GO:0044179	0.405
A0A059U8Y9	GO:0050829	0.608
A0A059U8Y9	GO:0050830	0.549
A0A059U8Y9	GO:0050832	0.310
A0A067N582	GO:0042243	0.332
A0A067N648	GO:0042243	0.443
A0A067NEJ5	GO:0042243	0.394
A0A067NGV3	GO:0042243	0.469
A0A067NHE1	GO:0042243	0.449
A0A067NHW8	GO:0042243	0.504
A0A067NMT6	GO:0042243	0.360
A0A067NN74	GO:0042243	0.490
A0A067NRJ8	GO:0042243	0.444
A0A067NRQ5	GO:0042243	0.367
A0A067P1E6	GO:0042243	0.458
A0A067P1K6	GO:0042243	0.440
A0A067P494	GO:0042243	0.356
A0A067P943	GO:0042243	0.391
A0A067PCX8	GO:0042243	0.402
A0A075D6M1	GO:1900985	0.385
A0A087WWS6	GO:0060337	0.437
A0A0A2IC94	GO:0042243	0.780
A0A0A2J9B3	GO:0045944	0.310
A0A0A2JSZ6	GO:0042243	0.828
A0A0A2K6S6	GO:0048315	0.450
A0A0A2K6S6	GO:0070787	0.458
A0A0A8X0K1	GO:0009061	0.369
A0A0A8X0K1	GO:0019645	0.442
A0A0A8X338	GO:0009061	0.329
A0A0A8X338	GO:0019645	0.449
A0A0B5JC15	GO:0045493	0.583
A0A0D1BZL3	GO:0042243	0.632
A0A0D1DPX0	GO:0002777	0.882
A0A0E1RWJ5	GO:1900584	0.301
A0A0E1RWL5	GO:0044550	0.331
A0A0E3D8N3	GO:1902181	0.325
A0A0F6B5X3	GO:0045892	0.387
A0A0F6B5X4	GO:0009432	0.344
A0A0F6B8D9	GO:0045892	0.324
A0A0F6BAH8	GO:0045927	0.451
A0A0F7TWX5	GO:0140873	0.319
A0A0G4KL96	GO:0045493	0.819
A0A0G4PJR9	GO:0042243	0.776
A0A0H3HZ79	GO:0009253	0.328
A0A0H3HZ79	GO:0015628	0.404
A0A0H3HZ79	GO:0043952	0.412
A0A0J9U5N0	GO:0045944	0.379
A0A0J9UHQ6	GO:0031505	0.436
A0A0J9UPF5	GO:0048315	0.301
A0A0L1JEX1	GO:0140781	0.307
A0A0L1JF11	GO:0044550	0.303
A0A0L1JF11	GO:1900781	0.356
A0A0L1JF11	GO:1902181	0.460
A0A0M4JNZ0	GO:0007608	0.529
A0A0M4JNZ0	GO:0050911	0.899
A0A0M4JNZ6	GO:0007608	0.548
A0A0M4JNZ6	GO:0019236	0.543
A0A0M4JNZ6	GO:0042048	0.667
A0A0M4JNZ6	GO:0043695	0.312
A0A0M4JNZ6	GO:0050911	0.861
A0A0M8MV11	GO:0140873	0.432
A0A0M8MZA1	GO:1900809	0.370
A0A0M8MZA1	GO:1902181	0.461
A0A0M8N026	GO:0140723	0.443
A0A0M8N9N3	GO:0043386	0.332
A0A0M8N9N3	GO:1900809	0.330
A0A0M8N9N3	GO:2001310	0.335
A0A0M9VUG7	GO:0140873	0.514
A0A0M9VUG7	GO:1902181	0.344
A0A0M9VX70	GO:0043386	0.401
A0A0M9VX70	GO:2001310	0.342
A0A0M9VX85	GO:0044550	0.421
A0A0M9VXC7	GO:0043386	0.312
A0A0M9VXC7	GO:2001310	0.327
A0A0N0RTK4	GO:0140782	0.331
A0A0N7FMT9	GO:0002776	0.357
A0A0N7FMT9	GO:0044179	0.559
A0A0N7FMT9	GO:0050829	0.731
A0A0N7FMT9	GO:0050830	0.694
A0A0N7FMT9	GO:0050832	0.410
A0A0N7KBN8	GO:0006952	0.527
A0A0N7KBN8	GO:0044493	0.362
A0A0N7KBN8	GO:0050829	0.343
A0A0N7KBN8	GO:0050830	0.374
A0A0N9LWM6	GO:0002776	0.381
A0A0N9LWM6	GO:0007218	0.454
A0A0N9LWM6	GO:0044179	0.301
A0A0N9LWM6	GO:0050829	0.503
A0A0N9LWM6	GO:0050830	0.442
A0A0P0UTI6	GO:0002777	0.418
A0A0P0UTJ1	GO:0050829	0.541
A0A0P0UTJ1	GO:0050830	0.505
A0A0P0UTJ1	GO:0050832	0.307
A0A0P0UTQ7	GO:0006952	0.395
A0A0Q9K529	GO:0009442	0.383
A0A0Q9KFZ4	GO:0006097	0.543
A0A0Q9KFZ4	GO:0019629	0.495
A0A0U3S9Q3	GO:0009809	0.541
A0A0U3S9Q3	GO:0035834	0.323
A0A0U4AHM6	GO:0009809	0.567
A0A0U4BHM2	GO:0009809	0.557
A0A0U4BHM2	GO:0035834	0.352
A0A125YQJ0	GO:0036498	0.333
A0A125YYB5	GO:0006370	0.528
A0A143ZXM2	GO:0044114	0.425
A0A194VQN7	GO:0044550	0.306
A0A194VQN7	GO:0140722	0.314
A0A194VTS2	GO:1900541	0.382
A0A194VU23	GO:0140723	0.438
A0A194VUA1	GO:1900584	0.375
A0A194VYT4	GO:1900584	0.340
A0A194VZB5	GO:0140722	0.310
A0A194W5I0	GO:0140722	0.308
A0A194WAB9	GO:0140877	0.310
A0A1D8PCF5	GO:0045944	0.382
A0A1D8PCM7	GO:0006357	0.479
A0A1D8PCM7	GO:0045944	0.382
A0A1D8PCT5	GO:0046354	0.346
A0A1D8PCT7	GO:0035268	0.310
A0A1D8PDI4	GO:0006357	0.422
A0A1D8PDI4	GO:0045944	0.461
A0A1D8PEH1	GO:0045944	0.367
A0A1D8PEJ0	GO:0035268	0.532
A0A1D8PEJ0	GO:0046354	0.309
A0A1D8PG41	GO:0006357	0.402
A0A1D8PG41	GO:0045944	0.518
A0A1D8PGF3	GO:0006357	0.341
A0A1D8PGF3	GO:0045944	0.447
A0A1D8PGW8	GO:0030447	0.384
A0A1D8PHW6	GO:0006357	0.495
A0A1D8PHW6	GO:0045944	0.566
A0A1D8PJ72	GO:0030447	0.441
A0A1D8PJ72	GO:0045944	0.455
A0A1D8PJ72	GO:1900445	0.426
A0A1D8PJ96	GO:0045944	0.655
A0A1D8PJJ7	GO:0006357	0.360
A0A1D8PJJ7	GO:0045944	0.571
A0A1D8PJX7	GO:0030447	0.623
A0A1D8PJX7	GO:0036180	0.461
A0A1D8PJX7	GO:0045944	0.387
A0A1D8PJX7	GO:1900189	0.303
A0A1D8PJX7	GO:1900445	0.552
A0A1D8PKB5	GO:0006357	0.453
A0A1D8PKB5	GO:0045944	0.582
A0A1D8PKB5	GO:0071400	0.338
A0A1D8PKB5	GO:1900445	0.323
A0A1D8PL89	GO:0006357	0.373
A0A1D8PL89	GO:0030447	0.705
A0A1D8PL89	GO:0036170	0.330
A0A1D8PL89	GO:0036178	0.321
A0A1D8PL89	GO:0036180	0.522
A0A1D8PL89	GO:0036244	0.401
A0A1D8PL89	GO:0044011	0.395
A0A1D8PL89	GO:0044182	0.446
A0A1D8PL89	GO:0045944	0.517
A0A1D8PL89	GO:1900430	0.343
A0A1D8PL89	GO:1900436	0.534
A0A1D8PL89	GO:1900442	0.381
A0A1D8PL89	GO:1900445	0.611
A0A1D8PLA4	GO:0030447	0.561
A0A1D8PLA4	GO:0036180	0.472
A0A1D8PLA4	GO:0045944	0.461
A0A1D8PLA4	GO:1900442	0.367
A0A1D8PLA4	GO:1900445	0.748
A0A1D8PLH4	GO:0006357	0.450
A0A1D8PLH4	GO:0045944	0.471
A0A1D8PLH4	GO:1900445	0.407
A0A1D8PLI4	GO:0006357	0.558
A0A1D8PLI4	GO:0045944	0.526
A0A1D8PM93	GO:0033962	0.301
A0A1D8PMB8	GO:0009088	0.408
A0A1D8PMB8	GO:0009090	0.723
A0A1D8PME2	GO:0006357	0.407
A0A1D8PME2	GO:0045944	0.571
A0A1D8PME2	GO:1900445	0.400
A0A1D8PMM6	GO:0035268	0.727
A0A1D8PMM6	GO:0046354	0.839
A0A1D8PMQ3	GO:0035268	0.601
A0A1D8PMQ3	GO:0046354	0.654
A0A1D8PN93	GO:0006357	0.349
A0A1D8PN93	GO:0030447	0.362
A0A1D8PN93	GO:0045944	0.590
A0A1D8PN93	GO:1900445	0.382
A0A1D8PNF7	GO:0006357	0.338
A0A1D8PNF7	GO:0045944	0.357
A0A1D8PNM8	GO:0006357	0.365
A0A1D8PNM8	GO:0030447	0.506
A0A1D8PNM8	GO:0036180	0.464
A0A1D8PNM8	GO:0045944	0.500
A0A1D8PNM8	GO:1900445	0.669
A0A1D8PPQ3	GO:0006357	0.336
A0A1D8PPQ3	GO:0045944	0.374
A0A1D8PQ19	GO:0035268	0.614
A0A1D8PQ19	GO:0046354	0.699
A0A1D8PRB7	GO:0006357	0.499
A0A1D8PRB7	GO:0045944	0.583
A0A1D8PRB7	GO:1900445	0.409
A0A1D8PRL9	GO:0006357	0.335
A0A1D8PSC7	GO:0006357	0.541
A0A1D8PSC7	GO:0045944	0.693
A0A1D8PT64	GO:0006357	0.348
A0A1D8PT64	GO:0045944	0.403
A0A1D8PU45	GO:0006357	0.353
A0A1D8PU45	GO:0045944	0.484
A0A1D9PXD2	GO:0006357	0.385
A0A1D9PXD2	GO:0045944	0.428
A0A1D9PXD2	GO:1900376	0.373
A0A1D9PYE1	GO:0045944	0.365
A0A1D9PYE1	GO:0048315	0.512
A0A1D9PYE1	GO:0070787	0.578
A0A1D9QGL5	GO:0045944	0.386
A0A1D9QGL5	GO:0048315	0.743
A0A1D9QGL5	GO:0070787	0.630
A0A1D9QGL5	GO:1900376	0.541
A0A1I1P074	GO:0099048	0.355
A0A1I9QLC3	GO:0042243	0.465
A0A1I9QLC4	GO:0042243	0.480
A0A1I9QLC5	GO:0042243	0.519
A0A1I9QLC6	GO:0042243	0.461
A0A1I9QLC7	GO:0042243	0.458
A0A1I9QLC8	GO:0042243	0.393
A0A1I9QLC9	GO:0042243	0.458
A0A1I9QLD0	GO:0001907	0.308
A0A1I9QLD0	GO:0042243	0.389
A0A1I9QLD1	GO:0042243	0.481
A0A1L7NVA6	GO:0006777	0.465
A0A1L9X983	GO:1902181	0.500
A0A1L9X985	GO:1900809	0.490
A0A1L9X999	GO:1902181	0.456
A0A1L9X9H4	GO:0045493	0.510
A0A1L9X9H4	GO:0140723	0.375
A0A1S4F362	GO:0050907	0.421
A0A1S4FD88	GO:0050907	0.418
A0A223GB52	GO:0009085	0.358
A0A223GB52	GO:0043324	0.304
A0A223GB52	GO:0140614	0.376
A0A223GB52	GO:2001310	0.467
A0A223HDI5	GO:0019594	0.695
A0A2H0ZWD0	GO:0006357	0.332
A0A2H0ZWD0	GO:0045944	0.541
A0A2H4SBS0	GO:0050830	0.389
A0A2H4SI69	GO:0042243	0.581
A0A2H4SKW2	GO:0042243	0.625
A0A2R8Y4L6	GO:0007189	0.327
A0A2R8Y4L6	GO:0007606	0.437
